Date,ABEV,AC,AMXB,AXIA3,BAP,BBAS3,BBD,BIMBOA,BSAC,CEMEXCPO,CENCOSUD,CIB,FALABELLA,FEMSAUBD,GCARSOA1,GFNORTEO,GGB,GMEXICOB,ISA,ITSA4,ITUB,PAC,PBR,PBR-A,RENT3,SBSP3,SCCO,SQM,VALE,VIV,WALMEX,WEGE3,Median,label_ABEV,label_AC,label_AMXB,label_AXIA3,label_BAP,label_BBAS3,label_BBD,label_BIMBOA,label_BSAC,label_CEMEXCPO,label_CENCOSUD,label_CIB,label_FALABELLA,label_FEMSAUBD,label_GCARSOA1,label_GFNORTEO,label_GGB,label_GMEXICOB,label_ISA,label_ITSA4,label_ITUB,label_PAC,label_PBR,label_PBR-A,label_RENT3,label_SBSP3,label_SCCO,label_SQM,label_VALE,label_VIV,label_WALMEX,label_WEGE3
2011-11-14,-0.023135943646597212,0.004799703349413598,-0.005714301890882401,-0.02474106867925141,-0.002315955173523343,0.03391956936438012,-0.007895847797504185,-0.024927889109005896,-0.007464550775395429,-0.025559076925452118,0.02034318102987931,-0.0030272850969481624,-0.003387466440001763,-0.028684504291088375,-0.022707603648404184,-0.034410496314046024,-0.02876108978076064,-0.01792676205433652,0.0,0.004771492242147568,-0.010399871266925875,-0.006343722055009882,-0.009355758181660567,-0.007290634823203135,0.006364209939481169,-0.0020490057467962286,-0.011949942173383965,-0.005952552856342441,-0.009234309166035959,0.003224710752198323,-0.007143102917937072,-0.016797694778936445,-0.007377592799299282,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0
2011-11-15,0.018796953792709292,-0.005095603370189217,0.005453965222663948,0.0,-0.01773436863202371,0.0,0.008527333972899509,-0.0051869104295640955,0.0,0.03278687343994635,0.0038049464371765485,0.0003377774121151589,0.0008877588751778909,0.028060574226513424,0.007646873271724974,-0.00021698840907469208,0.007972383224563506,0.01851868278079616,0.006814197753290729,0.0,-0.0033178217123216447,0.00841568367726997,0.0018516053281592004,-0.0035730551287382895,0.0,0.0,-0.0025465064251873892,-0.013686775910743187,0.010096966986427036,-0.005714578089044853,0.006906595450348663,0.0,0.00016888870605757944,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
2011-11-16,-0.015129337498495876,-0.017285267168504315,-0.02873542387274497,0.017699168706140078,-0.029208954218716277,0.001975739254416853,-0.01409297346574545,-0.016015089464159415,-0.032965667159489676,-0.028571408648544128,0.005331502787632614,-0.008431889493470512,0.0009732927878265407,-0.007043841645500426,-0.012843003273467213,0.007171937801773387,-0.03389820904872065,-0.022857167739673945,0.0,0.00474808037249308,-0.014983848670025668,-0.00892125585615422,0.004436192850612919,-0.0007966525532556723,0.01778672782552726,0.028946668320354974,-0.013082331918579104,-0.009020136635983778,-0.019992074655071468,-0.0104166759087021,-0.0005716740452267333,0.009075230344698593,-0.008970696246068999,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
2011-11-17,-0.007493339677851929,0.0,0.005917065619260642,-0.0521740684783365,-0.011197467984789489,-0.022090342538614083,-0.027443872642642364,-0.004541829942071418,-0.021516635258446493,-0.026143760689597784,-0.04021830354974332,0.0,-0.010740247823066151,-0.02660152957878814,-0.02424619863825983,-0.0038841094820738498,-0.04327506750874255,-0.030037253788234963,-0.010152305154442876,-0.0378070484177595,-0.020844260068310305,-0.016840493503670895,-0.027971821099751604,-0.023923250340806224,0.005825266698930465,-0.036113000578057664,-0.04332354347906697,-0.018203873556691397,-0.02589261008890331,-0.025045456338604,-0.016299947839819917,-0.02433784877546563,-0.023006796439710153,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
2011-11-18,-0.011702698197304628,0.002279844814207399,0.0,0.009174340762931443,-0.0013787781859853077,-0.016385028369745536,-0.030569438800761572,0.02471484154906145,-0.020532521458178854,-0.01677846412779871,-0.01526667601551912,-0.012585355430637657,-0.005810910996757568,0.020951958283850436,0.015454897363720743,-0.01689765494444595,-0.017114695317850148,-0.0024664048588598497,0.0,-0.010805765311919568,-0.02244030435711819,0.00797420090644696,0.009087061419760678,0.00980344135776079,-0.01158288232208149,0.014282831023258113,-0.004055017028357311,0.008200934416312311,-0.001208429204406225,-0.008190109188581318,0.011628259708999389,-0.02386146093713537,-0.00326071094360858,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0
2011-11-21,-0.0259738366535206,0.0,0.0,0.0060606607367110765,0.012326138137692455,-0.0028852865454876975,-0.030928641977362226,0.0,-0.027589558287915317,0.0,-0.02510372502097913,-0.024112589457714106,-0.019336152512961058,0.0,0.0,0.0,-0.031094425477066756,0.0,-0.01196582424165682,0.0,-0.024719680165983915,-0.02138894794954982,-0.016885141451542962,-0.010112839714528365,0.012889978993783968,0.004081192440982484,-0.01628784073259315,-0.012378663177917026,-0.0193549133615718,-0.010886076442309212,0.0,-0.03333298455079936,-0.010499458078418789,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
2011-11-22,-0.0027453575123719265,-0.010724751290422496,-0.04058819783466128,-0.028313432176185982,-0.010325440730498014,-0.016122287461092455,-0.020025058658116768,0.008163169471857579,-0.0890126055133218,-0.015358777723421646,-0.006654012301249845,0.006177113529673095,-0.005825319173050514,-0.0012268172381485476,0.010742943757300116,0.01586600162732843,-0.009324208100955356,-0.029395631346312956,-0.02422140192831379,-0.021846751971927314,-0.009656496653017599,0.0005986297133677709,-0.011450451630142133,-0.015938037485504042,-0.014268851922104031,-0.0008127126809193141,-0.004484185963355758,0.00017932930096820066,-0.01603599739866668,0.003035880591446549,0.0063215274246810615,0.002873532114133326,-0.009490352376986477,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1
2011-11-23,-0.007864619051719868,-0.017739735953523073,-0.006744454742610428,-0.017978877060661036,-0.009153495831595748,-0.02521016797756026,-0.04150669974519261,-0.011041596554507871,-0.03542005662317793,-0.07625619169000208,-0.030477281812085977,-0.04122080554143048,-0.03114651862527229,-0.018537392307501843,-0.0345437845468205,-0.04663767553692988,-0.0522879477182151,-0.03226700376195302,-0.03368784205491693,-0.018274803740462087,-0.03473550584818863,-0.015089962691260284,-0.03513521791968255,-0.03031563382492697,-0.03403759629604497,0.0061025593789429955,-0.0363829954327648,-0.027926926671933527,-0.053071485712609445,-0.027998535718861794,0.010850946226799829,-0.025788377546716812,-0.030396457818506473,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1
2011-11-24,0.0,-0.0031772204846192142,-0.004938332971106685,0.015151496505768414,0.0,0.003448948781347605,0.0,0.004838212534458597,0.0,0.0,0.03229909487662397,0.0,-0.013677962655497145,-0.007281746508998821,0.012844017486755899,-0.012514368452235858,0.0,0.0038018726929669455,0.0,0.011376269643339931,0.0,0.0,0.0,0.0,0.02835183567356947,0.007278491822608757,0.0,0.0,0.0,0.0,-0.012146671477987536,0.015882742183025877,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2011-11-25,-0.0007927595158860878,-0.006878042049140776,-0.01799008078022135,0.005597187223041811,-0.006357271642908557,-0.005154872948847977,0.0019984740927776468,-0.07703717517780961,-0.0077555735807092185,-0.024390429132474578,-0.027808378844595083,0.000365987846150162,-0.017782534030346797,-0.002292217859791057,-0.10929968024367642,-0.020737326203153605,-0.02896479111220618,-0.01806494195693409,-0.018348524101293173,-0.005113006989873936,-0.006311651014944242,-0.011973933782793988,-0.0232094291334225,-0.030406870923178952,0.014178723534624904,-0.01605779256991824,-0.006112438396074116,-0.01675887588447389,-0.03353930683346329,-0.0011678236415156862,-0.01401185692062712,-0.0028956700890259146,-0.012992895351710554,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
2011-11-28,0.034113802502542256,0.0074324125176463696,0.010739281617117458,0.027210536196311308,0.0355892924962351,0.018998329504239964,0.03457466742083248,0.08346725686665746,0.02839365767649249,0.10961522598196893,0.029120304670086306,0.031638523750916026,0.03246331979129158,0.03009763451600267,0.0966102748090607,0.028235234494838002,0.0482951054798757,0.04065262366557221,-0.037383135854770266,0.025694272956385378,0.045741797292240705,0.036668858840479546,0.04711214160754307,0.045052827251445215,0.012815249113135918,0.005304175743019224,0.06367583542371769,0.022476059294666895,0.041095897828190564,0.015198783796961157,0.024071777022551366,-0.005225803949049368,0.030868079133459347,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0
2011-11-29,0.011890925668512464,0.011066417556039765,0.0156248845185325,-0.02468361061258051,0.006081639008653106,-0.016525878269697314,-0.010282726842115841,0.011110950439356948,-0.012253643214543253,0.02772983076899327,0.005418197547018888,-0.006382094433859287,-0.011325763147126744,-0.0010034938512425429,-0.020710990445394817,0.006864931970601118,-0.0420055531896677,0.007984006937210797,0.009708769543593565,-0.011021516965298184,-0.007897301861873873,0.004496289058615099,-0.004303693802487629,-0.00633961344893097,0.0046014928578346215,-0.004261515800749849,0.005781749239299971,0.006411617651082668,-0.027192725972326692,-0.0023031800383225276,0.009062689083441544,-0.005254151370238214,-0.0016533369447825352,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
2011-11-30,0.04169828043088497,0.02553895146492713,0.01230767204907135,0.022839415691104703,0.04221859499910008,0.042654035222054576,0.07142801808555044,0.03296738341562211,0.0475813040892441,0.0708265130412522,0.04880278270169791,0.030508630191090402,0.03079110698254417,0.0392942975034376,0.023358625277374756,0.048863911525058645,0.08628035839783266,0.03338030269057013,0.0,0.06889500011573246,0.09001707306632456,0.03133413616571068,0.06051049832693822,0.06635479101444042,0.04580119209228095,0.01874851538315192,0.05275652172912282,0.04368421248509824,0.04824143975954831,0.03770681195719683,0.035643964087422875,0.0504689284459352,0.04243631511057733,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1
2011-12-01,0.02328996505665404,-0.008085321784614519,0.0,0.01750167797939195,0.019609427837311566,0.04214884999085711,0.03030360307254676,-0.017730661236410317,-0.020386495927612547,-0.0015747580146229234,-0.023091671955807413,0.005713371147431534,-0.0024187863014625277,-0.019119222710542783,0.0181987184094079,-0.005417152790971103,0.00781189947474048,0.01834139301296167,0.01153805660531071,0.02695540381394257,0.03130464105160691,-0.00491906391479402,0.011485939151659741,0.0011964490940863381,0.0178830630885789,0.009402246575236362,0.0025700106248387478,-0.0006975892133923578,-0.0038712436125296623,-0.005190979296254561,-0.004064885590315148,0.003911161844776467,0.0032405862348076075,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1
2011-12-02,-0.01031333741107876,-0.01646566203570221,0.0,0.004744811482479516,-0.004514513369292983,-0.013481459091221892,0.009357732059023682,0.009025113132874907,-0.003213469102035349,0.022081978958363058,-0.008928652457264152,-0.001033132878685672,-0.0011435123731039498,-0.010731783528468708,0.01787351664727921,0.014814900515013774,0.0012924428540443955,-0.014247301191377626,0.0266161671360714,0.008317214906051973,0.010900178524770654,0.005234098073396698,0.0087913917086484,0.0055779443433052744,-0.037647419374976065,-0.021006817010136403,-0.017302693660040558,-0.015706895579850833,0.01468058952963136,0.0037276504386365428,0.0013604095640895597,-0.012242775158219588,0.0006462214270221978,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
2011-12-05,0.008983417929141924,0.011271345943122624,0.003039508735560359,0.018890141301817875,0.008072603716969162,-0.028536945816351023,0.015160018893636051,0.005366890306497396,0.005679949897954728,0.05401234687465872,-0.012056272555355019,0.004825234353060814,-0.031123633384629645,0.013947725281714618,0.01755945142909221,0.007299192094119222,0.039999796343129335,0.0261792096578759,0.0074072035853323115,0.02108222056785758,0.02695381415370046,0.004628437670933794,0.026506556107921186,0.028526043056470662,0.04135579165798986,0.00506081662612079,0.017933348571834262,0.0010637007495368778,0.029787321219003182,0.03824670536094277,0.008967527160305133,0.000563855493337373,0.010127381936132274,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
2011-12-06,-0.0028493324896770034,-0.005081014899375957,-0.024242470263328042,0.016222442484534305,-0.046158187605859324,0.009929486683191824,-0.005742747765402956,0.006049808992065753,0.016333530930063178,-0.011712878727040188,0.006765070298856424,-0.015778105670039566,-0.0034510423258388156,-0.0022927817969315978,-0.007312041684868209,-0.019821089878971687,0.004962929190631016,0.007440581866938523,0.0,0.006283704408497348,-0.009973563948358466,0.011517197771490295,-0.0060132960472423225,0.0034668400243251796,0.009660134190040193,0.005639257546068865,0.007687368921328819,-0.006376282292282043,-0.009504178841868494,-0.021101021092098438,-0.006194606830946636,0.006756287253066207,-0.0025710571433043006,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1
2011-12-07,0.02999991293844584,-0.008072623625598352,-0.07701845985639655,-0.015393254351652286,0.008112580164364669,-0.025398940236777356,-0.0023114517420447234,-0.0024759496974394724,0.08546115632584139,0.016296105528572635,0.01920259786805012,0.0034852170507517766,-0.006143294326567017,0.009410121506525648,0.0017678527772386765,-0.015438107473258467,-0.007407408813301264,-0.000791045688283587,-0.011029029220416042,-0.0008921766394178743,0.0037114082585303354,-0.002277381283771085,0.0021353067136014037,0.003838779529463432,0.002126355695658777,-0.02603638246212514,0.004449611294531364,0.008556102162469159,-0.041301508900471684,-0.028864259663181735,0.002439128654788014,-0.026845438237707242,-0.0008416111638507306,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0
2011-12-08,-0.01629671045726022,-0.011294002703274408,0.07671601360065128,-0.009843573669448547,-0.01890162084995084,-0.004623778681015822,-0.023160675692587507,-0.007092439547764395,-0.01203841096893321,-0.04664726686040854,0.0,-0.009724038779909794,0.0,-0.010297825451829223,-0.013235392528795908,-0.02606014877266649,-0.05099491777467147,-0.010031768668928076,0.04832686742624559,-0.005357068842036017,-0.027469846221877425,-0.006562284111037764,-0.05468765589990576,-0.05162522875234876,-0.020509512742025393,0.0076086000353741134,-0.02594895696393218,-0.03110616529246857,-0.0404700032611881,-0.02031594695478256,0.012435695042992911,-0.016091930875633986,-0.01263690174886456,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
2011-12-09,0.02150159804939289,0.00252011908049532,-0.028124950507942503,0.01052622306693074,0.02708639356557785,0.021959094012347524,0.026081548918097663,0.0,0.03333346552861638,0.05504592878279846,0.001906883486645139,0.04138195544551038,0.02706377917233027,0.01719596368940124,0.0059612495394703036,0.03605444422419346,0.030144248476826396,0.0266669968922435,-0.019503442111370783,0.00897672981317954,0.03693672975203266,0.012924030492774241,0.028550210645289065,0.03387103713364503,-0.009025119286256489,0.006122369134882177,0.03573750797023689,0.008005612703482878,0.03401359300385476,0.006144519570793205,0.037115986252144406,0.0128502383447473,0.021730346030870207,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0
2011-12-12,-0.029675254275992935,0.0,0.0,0.0,-0.023028740699632344,0.0,-0.020797641772493436,0.0,0.004336926135666719,0.0,-0.009773824398000897,-0.0011786650617024996,-0.015429286677822396,0.0,0.0,0.0,-0.04961854880009853,0.0,-0.018083484145654083,0.0,-0.035621006269944244,-0.01871292280860226,-0.04309709912874804,-0.037831152277436386,-0.00364314225207385,0.0,-0.008469208090934321,-0.026228849376213503,-0.03508760980675629,-0.008778622679684545,0.0,-0.005190521516882152,-0.004416831884478001,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2011-12-13,-0.009246695263941174,-0.016420993166159525,-0.009646827977349282,0.011574178287386383,0.00047504835001621615,-0.024792944056998167,-0.011207606034834061,-0.02142866358728346,-0.00661223921049181,-0.04782608102485042,-0.0005533123392953421,-0.00438275234784169,0.010124905224821568,-0.011629101494373018,-0.01629653653778329,-0.0330486312640178,-0.00803199324089554,-0.02649356304471362,0.018416518974548435,-0.008007069698203417,-0.017925159484932784,-0.022536742756681938,-0.020229396823356227,-0.019052045604963985,-0.024862628537929976,0.013793047743611897,-0.06548563381737382,-0.013562083357968158,-0.025000175173920725,-0.008856464517169704,-0.04557142214471688,0.030145477026299883,-0.012595592426170588,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
2011-12-14,0.002871834093738368,-0.011925032327103069,0.0,-0.002288512093053807,-0.03230099348168869,-0.012712497358288055,-0.0176721704489321,-0.037226285382221835,-0.04292907783100397,-0.018264985426410973,-0.03119115380786064,-0.0035557518369854213,-0.016705627145861768,-0.0205906704540757,0.0,-0.004074509886658584,-0.006748065490474575,-0.039221306401181155,-0.023508169534932954,-0.006278455362877966,-0.010508810723179218,-0.0026603152799050678,-0.032722625926633775,-0.03553718369738146,-0.0397447798271785,0.0016006271845294684,-0.015233488375522408,-0.029024352057116842,-0.014452189659200365,0.009712511129198909,-0.012678739607082434,-0.019696887441577382,-0.014842839017361387,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0
2011-12-15,0.017537235086370284,0.0029309105671995184,-0.00649304111342186,-0.008027555213511173,0.021892694718923966,-0.010729459988622292,-0.012407067887417966,0.01743749820843843,0.007097215116609545,0.012403136375634949,0.0026242824759767913,-0.00798635174184903,-0.011966026471491586,0.015350476272250058,0.009036358118378551,-0.011363627731873382,0.0013588936515498418,0.005276965747488482,0.0,0.0009027096945513069,-0.012297640919003872,0.004149440962069928,-0.0064439273084585524,-0.0077120119758747885,0.029675944475190397,-0.013983191352175961,0.005155950148736821,0.0021633709883026597,-0.00709579804141125,0.021162330576379063,-0.013661095752076746,0.002297331972044514,0.0017611323199262507,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
2011-12-16,0.00035183471330890725,0.002234934051158932,0.01307159653820067,0.004046207959170989,-0.0008647657399880604,-0.015184184022430713,0.005024805284464584,0.02235470831559927,0.016067669308502452,0.05666167461093252,0.014864183082486715,0.02123986809825995,-0.0011627136578977737,0.009640592488461719,-0.0029850025975057815,-0.018390568506688187,0.0,-0.0005523982735979871,0.02777770953377945,-0.008116086423619717,0.01528076961426339,-0.006493589620848006,-0.007296356588906705,-0.0034539754545820367,0.016306028792900884,0.007090516451533357,0.007524038760897911,0.004906175046737848,0.004764414137953699,0.009796021617419992,-0.003047025329023012,0.0028625272585431905,0.004405311048562344,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0
2011-12-19,-0.004922829442381427,-0.007890088419461705,-0.032257926814980076,-0.009786905190025452,0.0010578275967634276,-0.00969160475352393,-0.006249661018974617,-0.016034880643014393,-0.008184198833063205,-0.04782608102485042,-0.009720512349033816,-0.0039652049224466746,-0.006935480695745899,-0.012586967050188469,-0.026646702324396143,-0.03302107701859558,-0.028493590848964967,-0.01105666657461113,0.014414656180633978,-0.013635988903137997,-0.01950932113420012,-0.0002971324079498183,-0.01878322318964787,-0.022963515233091814,0.0,-0.0032182994131921827,-0.030549834879494586,0.016207526851853782,-0.027501061534835447,-0.035074995463101444,0.008891456464229508,0.006282548720364156,-0.009753708769529634,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
2011-12-20,0.027561972180035532,0.011065038936850291,0.013333687466782429,0.013372183352970524,0.013831516888405115,0.01912826007501378,0.038365021754906525,0.0,0.006293853816286665,0.06849300282416415,0.009415099620414313,0.020498212450072772,0.01833914488137478,0.018681814077046166,0.015071920603988431,0.023976709434091248,0.06005585542604308,0.03130269397708951,0.0,0.027650325936125597,0.03126725830684318,0.00683519529593668,0.05118619508603772,0.05764940822162945,0.0,0.02119066952931714,0.045518560166305955,0.021329876242236034,0.04875660583682917,0.04833799805565997,0.01597309804566338,0.030079784447383462,0.020844440989694957,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
2011-12-21,-0.006877416244639778,0.005300633570137325,0.009868216625642079,0.01835919370343242,-0.007390080616919592,0.022260949595795054,0.0024223962914720065,0.022222233303032857,0.001111860738054471,-0.0028490109992082013,-0.007772771670300771,0.011288051684008371,0.005659117302927896,0.015533666745062735,0.008182199433132142,0.010879774838576273,-0.0026351587293228507,0.024390372443306108,0.03729996960221316,-0.0008969775226960186,0.005512357045524663,0.010035368552351098,-0.001979632847428081,-0.0020963976505553594,-0.014925068614185522,-0.009486537317194843,0.007367581274752899,0.006396915358470423,0.0004649454606957537,0.002213216247563876,0.01246957354487721,0.0377660545867442,0.00558573717422628,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1
2011-12-22,-0.0010388497998925494,0.00170119374440314,0.009771694807780618,0.027042115775377962,0.026152889034362747,0.029405902443869758,0.014501698789473716,0.012681003007265712,0.016659528550161173,0.0728573967031727,-0.008166953568806368,0.004267877491029415,0.0012400236708152157,0.009135695638499586,-0.0027053600759370244,0.011698719355071718,0.023778074821783735,0.005290963521454639,0.0,0.017953007375373753,0.025768769472616748,0.0011688630061141847,0.016263352779481544,0.010504179615220766,-0.015151894621619477,0.0201518885507459,0.015292409288717668,0.0018696221117078249,0.022304916698056454,0.0025758835155909043,0.008032391739076772,0.01333333333333342,0.011101449485146242,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
2011-12-23,-0.016290992051096853,0.0016980092932787905,0.0006453056714421646,-0.0038398884525138177,0.001674110902607051,0.004617903724076999,-0.001191054465912167,0.001431256381867696,0.009832046234204528,-0.0013317703395182567,-0.01216641962556908,0.00474034680687585,-0.0037868095410027447,0.017789298780974905,0.008740281758687019,0.009250787868013477,0.0077421349601021205,0.0026315141644619455,0.017123119888190708,0.009700361957119874,-0.0021385128014502763,0.00291885410306425,0.004683734835445819,0.008315855822556673,-0.00038453497138779547,0.01017046117038456,0.015716961202523416,0.011195969438241526,0.005908804995852446,0.0073420925086065125,-0.006640174400658894,-0.013157894736842146,0.0037683789135706247,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0
2011-12-26,0.0,0.010849427659918476,0.015473899401410085,0.004956197325156175,0.0,-0.0016717970715527386,0.0,-0.005001837018500099,0.0,0.012000075977916635,-0.00037402111485851375,0.0,-0.008367094939654929,-0.012307505317805223,0.0008963745170507131,-0.007791359708850254,0.0,0.0002626015523941039,-0.033669932651349876,0.004140148668203558,0.0,0.0,0.0,0.0,0.006156422804706185,0.006195274387876593,0.0,0.0,0.0,0.0,0.007219235093304688,-0.01653324496689168,0.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2011-12-27,0.02078904036983631,-0.005534378620908331,-0.07428579141003833,0.0005476490610440976,0.0028787180764722198,0.006697223641595862,-0.0029820091659507053,0.004667882301300885,0.001081858729298002,-0.018445291201142466,0.013750400191282708,-0.03709174986673747,-0.004652612752451324,0.02230380173046287,-0.0008955717493562831,-0.006928092725172474,0.015364522247042656,-0.029126339156061443,-0.006968449986367364,0.0008884040114895964,-0.005356024511863566,-0.00756708493370184,-0.00971230237584264,-0.010721504783657854,0.003441661957544362,0.015586129700776663,-0.012572314008786334,-0.007565750909579894,-0.005422283778437009,0.03243471253640284,-0.0005308417699353418,0.008676628020460209,-0.0019387904576534942,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
2011-12-28,-0.015878304862046333,-0.00505900428371131,0.0,-0.03723974462467072,-0.007036943829978548,-0.02411586031211521,-0.02332528091907704,-0.022158680819531762,-0.010131174485945027,-0.018791997755907786,0.0048008516982240845,-0.014022561296734182,-0.02511622440365091,-0.02130505407465444,-0.014341068834445303,-0.004651468874453335,-0.039091605416805675,-0.009999953784048832,0.017543685428451417,-0.018633982837850227,-0.026924713113054888,-0.013196366490484612,-0.0392310443393058,-0.03876610266669922,0.004954451809141336,-0.027662111659855992,-0.022526834590484324,-0.019709802894341655,-0.03452978979735499,-0.024355538443268987,-0.0010622474251739122,-0.005376274138526149,-0.018712990296879006,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
2011-12-29,0.01788844974174597,0.007118638772190211,0.10768190053021343,0.014789506152928178,0.007832926336639678,0.0097998120342222,0.008572802450967698,0.03435671093787862,0.01842271685185093,0.030095757354834385,0.010157883233944176,0.010109852830436639,0.006260699997012287,0.015280021975456082,0.02697772329494308,0.010514453534222756,0.017060084949377607,0.011193339923843082,0.0,0.01989176066819076,0.02316449424549849,0.010103741929570642,0.00449137315934256,0.006070954328285971,-0.029199803402797375,0.01383463417180919,0.0,0.007966346127654012,0.0018823135515191325,0.006512421805183299,0.010369377517142064,0.015135267119151807,0.01026363037554312,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
2011-12-30,-0.0051686395427674725,0.001346486404116387,-0.07554177515535643,0.0,0.012860720606471476,0.0,0.012751017588715108,0.0070671417315861795,0.014337388196862477,-0.017264282758594818,-0.010981881529803506,0.010347719589721693,-0.002543009908711702,0.005360332466896267,-0.0026563705349884614,-0.023121875660071844,0.0077421349601021205,-0.009449461102182144,-0.034482879561072655,0.0,0.012934245823949864,-0.006766497857760956,0.01016280919050283,0.012500070079933145,0.0,0.0,0.00801602044702987,0.013360986708955247,0.007515219810014795,-0.01761344395755471,0.007894594620700746,0.0,0.0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0
2012-01-02,0.0,0.005041901041524577,0.0,-0.010650231509280794,0.0,0.02489423093114085,0.0,0.0,0.0,0.017567574329196756,-0.001739036729992649,0.0,-0.004950604176601314,0.004921241461859571,-0.003255322440933184,0.01869849554880587,0.0,0.002180541248701484,-0.019642912702535376,-0.012411727985032872,0.0,0.0,0.0,0.0,0.0533145896459597,-0.030943667044305845,0.0,0.0,0.0,0.0,-0.0018275432485170828,-0.006389250818869763,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
