Date,ABEV,AC,AMXB,AXIA3,BAP,BBAS3,BBD,BIMBOA,BSAC,CEMEXCPO,CENCOSUD,CIB,FALABELLA,FEMSAUBD,GCARSOA1,GFNORTEO,GGB,GMEXICOB,ISA,ITSA4,ITUB,PAC,PBR,PBR-A,RENT3,SBSP3,SCCO,SQM,VALE,VIV,WALMEX,WEGE3
2006-03-14,0.018941948936832098,0.0,0.01933667293997532,0.06308389759769395,0.003010909868521594,0.00853649889578878,0.023641645006303502,0.01034105411230013,0.018514207310114994,0.0030920015368920417,-0.009040945728743366,0.020091363011169205,0.009316038815048833,-0.0025429439748213545,0.0,0.01495613044156352,0.02605304428005506,0.02184472903759449,-0.010309583028725644,0.03626362423500562,0.03322630712162744,0.006557453086129428,0.035877187297537416,0.04264338114874722,-0.013513553748437657,0.008303528277266548,0.022066213321779937,0.022222179901405514,0.01892923816911285,0.022572873781811165,0.007565129575181517,0.0
2006-03-15,0.03061736816647409,0.0,0.014634491291705354,0.015604520559651114,-0.005628643472960881,0.0065635123155196595,0.02182807994160063,-0.004426144513810182,0.014362630112994657,0.042077841599208465,-0.004442759946589936,0.016158165517151657,-0.009230051298883657,0.05751980806955648,0.0,0.003274878786113433,0.038086978922496906,-0.0044116930231634655,0.01736137576078467,-0.003181932227063866,0.015151527808989096,0.04723165334672785,0.024674703845251722,0.02665133265198083,0.0,0.002989278952208352,-0.0002449249888988314,0.013043623327311238,0.021975375782786966,0.024989068592800034,-0.00307166713287077,0.0
2006-03-16,-0.0026524874790436748,0.0,0.0016025642363250991,0.014499109690196965,0.0033963181078677795,0.00017253099492675616,0.005961032624748341,0.014170556606090123,-0.01725654167085433,0.03387075777136239,0.0043032715004838185,0.005100605037287265,0.011139752275955761,0.016034399117729192,0.0,0.015095744811268741,-0.001630818793749489,0.0006817034312405212,0.00682605747431797,0.026595946098069367,-0.00121875149155104,0.016795716351526213,-0.001656759411105102,-0.011005832398399473,0.0,-0.0023176401109883393,0.00012226657837199895,-0.0010096374483707926,-0.0024380310978832087,0.015035115854097336,0.016775288606796224,0.0
2006-03-17,-0.023936373664475208,0.0,0.005866417155534709,0.02346410390527165,-0.007897867091712363,-0.006520515711478714,0.0034568545845730103,0.03013706341956901,-0.0015760160622402264,-0.00014311442530401397,-0.0019836959188864745,0.006268709594494659,-0.0019971073671227746,0.007529766577146102,0.0,-0.008440436133561824,-0.010208314509646432,0.03950959850501157,0.033898313483378795,0.004145271863173372,-0.005793487552114285,0.004894641435890579,-0.02201828990972443,-0.02685382772724354,-0.019178361407014788,0.008826574362033934,0.029199074718696982,-0.012720498798724611,-0.0017782397718510978,-0.02401965023045527,0.003703389527823342,0.0
2006-03-20,0.005177422569796475,0.0,0.0009742016749076932,0.02730308815037663,-0.012888495639488684,-0.010362563361032806,-0.012057555195261416,-0.002127696692046932,-0.0031567855865904937,0.00658182169613597,0.012481971130950953,-0.019282618321028067,-0.012266194868754354,0.01566341273805949,0.0,0.00445883043944062,-0.01113850969228336,0.009174197976760556,0.0,0.014447935018532476,-0.00736186455604837,0.009132374712552238,-0.0072404282980274015,0.0,0.0,0.005855530257546038,-0.01323199970361244,0.01322528222382724,-0.00044516468410094046,-0.013946162420500063,0.012076570982063828,0.0
2006-03-21,-0.015319023618034056,-0.062499827815627684,0.0,0.00020314610674798672,-0.013056935065727249,-0.029669146167004556,-0.03686123335478908,0.0,-0.025107143313220837,0.0,0.0038477760937516425,-0.006351640607138331,-0.009803726536229851,0.0,-0.05096926330090468,0.0,-0.03879809038939097,0.0,-0.003278785164845033,-0.03865655637443144,-0.02843094365175436,0.019607920669163725,-0.015498964203719101,-0.020882316451948713,-0.03910570000493374,0.011642239753251182,-0.025972319372257857,-0.013894755967006622,-0.016703420242576095,-0.020382287718554215,0.0,0.0
2006-03-22,0.004714139822878272,0.0,0.007423261827049998,0.043610207876998874,0.007782090941077513,0.03974879422800348,0.011636971843261623,-0.005330646256344385,0.007424578912748947,0.014356767855213892,0.0012514371346796782,0.014307703587966403,0.009241212363981122,-0.018849108551149185,0.0,0.01049246632031342,0.012152151157904356,0.004870255007420221,-0.011513217869101422,0.046560514889719906,0.034987885419968334,0.005917008224835429,-0.01481630121962707,-0.007871140959947232,0.04651171727680392,0.0,0.012030397563868922,0.0035870408795926068,0.0015854398567085592,0.028450038640876585,0.008286351598481234,0.0
2006-03-23,-0.00828050864885066,0.0,-0.002631729424070861,0.020408313648469623,-0.005405121767166676,-0.04497557209306813,-0.01942776146877545,-0.020900123234651957,0.009212137009408927,-0.012752288536049927,0.003906331961427423,0.012004302313200377,0.0332242365702109,0.0027739875645120815,0.0,-0.03394571142967717,-0.007289910262059163,-0.042648612729401014,0.001663740129321134,-0.037411853239954995,-0.020591108138076852,0.0,0.0022322633636460143,-0.0011516710229493299,-0.0027779486327370595,0.002844591438752264,-0.0232845931218556,-0.006978037810186355,-0.004975340087219671,-0.026011594909015723,-0.02629859407753632,0.0
2006-03-24,0.007793446280608629,0.0,-0.03430094587139787,-0.009523660510825649,0.003493644221320258,0.008694577177348561,-0.0013034656210618722,0.009578678907719684,0.005248814967961479,0.006813413383345068,0.015564094014006713,0.002372644709339289,0.00012646531807214423,0.00020477628839077333,0.0,0.029350779996428766,0.010367446673691383,-0.009113307071291543,0.011628050975254212,-0.002100388415363974,0.013179208557578148,-0.0414705326098026,0.005275422685330655,0.008711422674690938,0.050138992838163476,-0.013731962012574095,-0.005018308333121557,0.003856225044744921,0.029090896813187772,-0.02501055431562793,0.0010131118308118747,0.0
2006-03-27,0.0022090527725084907,0.0,0.0,-0.048077054716979095,0.007736774370091126,-0.047405435540430196,-0.021143270833753003,-0.0317159192372134,-0.012485792801010254,0.002537728863970523,-0.008735641489006851,-0.021597649585300527,0.0063290851628312605,0.010959773051644861,0.0,-0.010843137046309126,-0.013254190016661949,0.01123993431111625,-0.008210303989113488,-0.0021054874829116166,-0.033757544259926386,-0.05185634555456331,-0.005597681020590439,-0.008890292803598432,0.015915033844759563,0.033076257970168665,0.021437469427020073,-0.015364798868130025,0.012367613771603336,0.05043474294081207,-0.018887311811011886,0.0
2006-03-28,-0.03141342710146999,0.0,0.0,-0.06060604771202216,-0.0007673997703379065,-0.06503352918332317,-0.05680009702291411,-0.008958458430095129,0.0018391901587102577,-0.033750539367916055,0.009431077950087019,0.029331823794662037,-0.008804913151944538,0.019858487331762875,0.0,-0.02801453381304242,-0.04852624233573477,-0.010104557830816763,-0.00165523472620821,-0.04219392615754991,-0.050639753578373026,0.04822025231067606,-0.030256427340903946,-0.03921049620026229,-0.0339422673592219,-0.026955638418484362,-0.0018520485189612579,-0.014737898147450412,-0.017015851592701914,0.009105947383971857,-0.025782197086859138,0.0
2006-03-29,0.0369841026610791,0.0,0.00819685135818915,0.06430114193601333,0.018824265028038356,0.02419417426025028,0.01583348793467998,0.005366958685555812,0.0016063181999836917,0.0167368778528032,0.019911361494846957,0.003525224399822724,0.016497266615469908,0.000595888051468707,0.0,0.020050039428757715,0.015938075385852457,0.025519311939258715,0.008291673087382767,0.023127735526928372,0.006076456310253775,0.009570322402512321,0.029386808608830917,0.03427541154851199,-0.0002701480097475617,0.03466051335441911,0.025973692358606693,0.0070390140643057375,0.032844684307365535,-0.012305135081805307,0.013056129582077691,0.08666685933603158
2006-03-30,0.019204173033227523,0.0,0.0,-0.014952566379575538,-0.000754185296195975,0.005905660974327764,0.001030508604580982,0.008710431048024825,-0.005727510632395627,0.010878836519559343,-0.005106021425190899,0.012295186384062129,-0.0013731077628963417,-0.007148652329827421,0.0,0.021294289404460987,-0.0017927811384369496,0.02057043879270637,-0.0049343965127518485,0.0010759342411044148,0.008725029588221078,-0.02171238763126937,0.014567615179897464,0.015602773422231042,-0.005136482457077318,0.02237431807848833,0.018686114666307985,0.0069903334279948215,0.03695805311081912,0.03363808206315011,0.0038313131360894204,0.0
2006-03-31,0.01022885535390361,0.0,0.002710182555115015,0.0,-0.0007546772845149485,0.08610537031256338,-0.0011139917679175992,-0.004735621946587387,0.004608267048511916,0.0039648327341983425,0.0076980456562198984,0.0092534243665654,0.009251195620931574,-0.00549994638373108,0.0,0.03809082506553607,0.011225776791566444,0.005201649592504243,0.004958865521488276,0.004301882341959384,-0.009646974039492218,-0.0012502817038064773,0.003589636482675518,0.013840204026120073,0.0,0.0437084852939138,-0.000236636075679586,-0.015184477503572769,0.00559432062442089,-0.007633815772968622,-0.0020817015552238027,0.0
2006-04-03,0.028510455013704084,0.0,0.03243243152024555,0.01538459012633897,0.001133141410405436,-0.0063061419460326285,0.033139123152697625,0.015673313905561148,0.008945016945671513,0.007334553702525559,0.011084691234230837,0.025788239599551233,-0.00904255925917119,0.017093953303448872,0.0,0.01969880624285847,0.034191934588717166,0.03492874499456633,0.004958679408000544,0.05139172208444598,0.05111046545963971,-0.007824584764515863,0.031499014628438626,0.03018110753150105,-0.002717857964305681,0.04187722837788366,0.013257720891472147,-0.00969137942894771,0.015248631957333503,0.013360305087514845,0.030250218807943874,0.0
2006-04-04,0.02461144728830078,0.0,-0.008376984916360075,0.015757407309856752,0.024141715522795648,-0.006347304636417417,0.004043073163962463,0.03196450717470678,0.027506117623269377,0.023102733178771873,-0.007407561497718151,0.003351840341747847,-0.015624977135857199,0.006722698941929339,0.0,-0.014772355090027833,0.032202259145172274,0.029374958110071958,0.008223500978046472,0.018330085877173996,0.011827950847729252,-0.009463908953362021,0.001528488118517357,-0.0006776908550781835,-0.005449329004714509,-0.010062571064537007,0.016238347237335082,0.015124256776097855,-0.006495148209396784,0.004394380806567844,0.011474611924322087,0.0
2006-04-05,-0.010619351203209226,0.0,0.011087406124875354,0.0519096380490105,-0.005893176785050858,-0.03284585088372305,0.009395790021945016,-0.021361501360059987,-0.007300685349713065,0.020117642785461465,0.007462842965936245,-0.030345119530635567,0.0,-0.003338731523846117,0.0,-0.01614778384651605,0.01289538354290598,0.03187604272630162,0.008156663883025717,-0.018000141733399477,0.012006650414764897,-0.012738686944555044,0.018882852329986433,0.016644178538786747,0.038356119179910664,-0.003541017300350502,0.04609730628174158,0.007011252130320278,0.010214473128155932,-0.019490462218489935,0.0046718344184488725,0.0
2006-04-06,0.00996706050332441,0.0,-0.007832614684754602,0.07770814231545842,0.01852500936552537,0.0037735954839517305,0.00026592463713392966,0.002728367685329136,-0.0049033083798233346,0.01328134249849966,-0.014814957898674819,0.00028680055361096635,0.01587299227726713,-0.012513786977040198,0.0,0.0,0.006981619471411626,0.013533797220103505,0.0,0.013237894205094802,0.0021858128352438833,0.006451527460916262,0.012207041645981409,0.008974104865360433,0.013192555639698567,-0.0040686913650033185,0.015054694606940089,0.0006967191607971657,0.0070781409299975895,-0.008519280997291934,-0.008302966260306799,0.0
2006-04-07,-0.004301569988597098,0.0,-0.031579109952444395,0.017543661277348965,0.0007277969983194854,0.026315693710946997,-0.01781371051023617,-0.01496602338635078,-0.007838607664262809,-0.010856454318846076,-0.007518535543348692,-0.04075712094071615,0.0,-0.023647851809990184,0.0,-0.014458952089237531,-0.02610158907611493,-0.02757640948581075,-0.04045296271672816,-0.015075206880127534,-0.020560435688766643,0.0032051652989846247,-0.016006659039991544,-0.017548117790801343,-0.005208942462563426,0.007653431477340211,-0.022734365319942884,-0.01722054093560932,-0.022088189755690824,-0.0057283218483301646,-0.017749828267202616,0.0
2006-04-10,-0.024142348003232672,0.0,0.0016304604177928006,-0.07758596208662916,0.045437304763034314,-0.02930394896072086,-0.02734209748913352,-0.006629950080536351,-0.014672542055606641,0.008566438969618506,-0.004924563780872249,-0.012567760628679925,0.0,0.006029608936154451,0.0,-0.002775209445776472,0.005025554962464707,0.010447530377087455,0.0,-0.03367319888486808,-0.030852905454574087,-0.006389771056447668,-0.009025253590123516,-0.006116769827572477,-0.005235256333476768,0.01267724610766674,0.01273949840912314,-0.01752228414704904,-0.009650699162280674,-0.007407317413620107,0.025912126731501894,0.0
2006-04-11,0.0,0.0,-0.012479792172012338,-0.013084128633000569,-0.04237576422837597,0.0,-0.010575366232158823,0.001668484543341009,-0.025200490319306823,-0.022826879146575774,-0.02931105691763236,0.00515186399576284,0.0062497762362563325,-0.020723401662062657,0.0,-0.0023859996620174684,0.010416659790293714,-0.009748533073576815,0.011804334159170038,-0.03062330148572112,-0.015425844126792598,-0.04437284992106061,0.0004499512608233669,-0.0025851006054261605,-0.0026312592907978827,-0.023514976547355015,-0.02603370830056162,-0.011799879568414662,-0.007257064607216646,0.00497518089185367,0.009969723600902203,0.0
2006-04-12,-0.0046874460573120835,0.037199164111604066,0.0,0.03219701079672088,0.031013478906193992,0.0018870101091890135,-0.004501354373740107,0.003886863361316273,0.01997639462630607,-0.012223274186094368,0.003921651232980272,0.026529749350731935,-0.01242220910626557,0.012759382594331292,0.0,0.03188503106712681,0.018144178666456456,0.014618051594406989,0.00833322895449995,0.002179407980717585,-0.004666264936929787,-0.00773913425550532,-0.0006741959159380917,-0.00012310269692061837,-0.0026386855288338396,0.0009819143747866743,0.023136287399750932,0.010846759440301446,0.0064741242855297365,0.018151523836552608,-0.011845571249826992,0.0
2006-04-13,0.004709521686171669,0.13375513476739087,0.0,-0.031192699126176504,0.03851807482067171,-0.02071606599675979,-0.0014130279606275886,0.0,0.009677277607872847,0.0,0.014062551285407565,0.002937041761329695,0.009434066914119965,0.0,-0.050680876673620645,0.0,0.0024302693231224026,0.0,-0.008264360149214056,-0.015218215255766943,-0.011720596116422843,-0.004747209122424212,-0.0009001046383523281,0.000123117853060295,-0.015873319646148687,-0.020481056499045525,0.012842511782037436,-0.008115268666340603,0.005560801497150436,-0.02674183685552678,0.0,0.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-17,0.014062579593756341,0.0,0.0164837775579445,-0.01515129514696456,0.0014128577831902245,0.001923472362855394,-0.0019806074537394025,0.02566281329592024,0.004564098995502697,0.0017876032451948909,0.0015410188410567294,-0.01288429546207337,-0.0062304035641650435,0.011881748508386192,0.0,0.032831241932719024,0.017373495806309203,0.046751007146329515,-0.0033335501719422567,0.002207652287964823,0.009148516705520304,0.004088481208314398,0.019810533748230164,0.011971047800137802,0.010752963081381628,0.010484295810998301,0.024167805420040267,0.012726994428734262,0.014607934599618844,0.012489819211478403,-0.003996067222240218,0.0
2006-04-18,0.01694903552300464,0.0,0.010810669877953316,0.05096147061627887,0.014461914908157292,0.03550806111321814,0.023816709451746076,-0.02039728328667012,0.016583262446208336,0.022920568650175,0.031538378584670346,0.010085803121077763,0.01253883186128224,-0.009110344984254226,0.0,0.05871386969581738,0.030977230218377283,0.06067416129144654,-0.0016723499484292415,0.013216558391166533,0.029214948876839175,0.021377650879566,0.06037593350900883,0.05609778591672154,0.07739359211215469,0.04243355547797911,0.05820139221089504,-0.0036805195599605156,0.03702178746890161,0.014390759843507794,-0.010030144053489565,0.0
2006-04-19,0.0191920892143691,0.0,0.00802151647939775,0.0034765888129579814,-0.009387914249197493,0.03632993425889497,0.03683109258976214,-0.01277091100541361,-0.013881580443308672,0.011673077495829798,-0.0006713011766386057,-0.02055782710518106,0.004334549224856987,-0.005925184003448325,0.0,0.026139077292107737,0.004237252793863,0.005296127788313454,0.0,0.011955862387706073,0.013050480737622161,0.008970302189073243,0.023940739249743048,0.021246912324743406,0.024438512305642757,0.011463139121641763,-0.0033002182224189935,-0.0012607570896889797,-0.0021816816805260153,-0.0008105671438868312,0.027355685972368704,0.0
2006-04-20,0.008423778054503783,0.0,0.010609610169140637,-0.01002914939502797,-0.017549971264096298,0.023074129457796966,0.030716004935855024,-0.00028120141041187985,0.008239353704890151,-0.024668484022916104,0.011118670193573266,0.008995399950183947,0.023427990471255322,0.0035968324327642076,0.0,0.013768977247139436,-0.017644705015185447,-0.04320294441141026,0.01842585311019307,-0.003222252467961484,0.009662305060841092,0.009219631869466172,-0.015146938109915187,-0.012889926981544786,0.11108445760307784,-0.014760627031841556,-0.042038249977093156,-0.013983420910055888,-0.017094258200323842,-0.012981576884671386,0.04076268071156908,0.0
2006-04-21,0.022113001405851263,0.0,0.017323358682398204,0.0,-0.0017864036339944045,0.0,0.003887652813634457,0.0016879453075298034,0.00793815789823138,-0.0014956906339161913,0.0036900317411650008,0.0032690591883559605,0.012048136127934761,0.011161257163949001,0.0,-0.00950726310142569,0.010347580379526544,0.05148664237452616,0.0,0.0,0.004146117097193258,0.006851514740721987,0.027353563315696938,0.02886574523066865,0.0,0.0,0.033200343747341154,0.020036876169647888,0.046107405205492835,0.01602968631140711,-0.0050535762044150445,0.0
2006-04-24,-0.012018873100557603,0.0,0.006191885628686222,0.0011049133884466489,-0.008232078289803768,-0.0017493176283833733,-0.0038725974990709844,-0.005897067849728321,-0.009729032932384474,-0.012801341824662082,0.011029478342105659,0.004146899587067043,0.01190489241874193,0.004860813464017344,0.0,-0.029482253850958595,-0.010434886018701794,-0.018067877942716026,-0.01151318845534377,-0.010776054889073294,-0.020965710866942988,0.01425781328264053,-0.02451561898955279,-0.02660877603543188,-0.04359152686814605,-0.002468311131559542,0.0013181443132106452,0.018298017852089732,-0.0009663365097301035,-0.011327130554770304,0.013015626810328973,0.0
2006-04-25,0.0,0.0,0.012820446111979855,0.024839235822183836,-0.009021991347664127,0.008756790435244577,-0.012956411838787818,0.005649708958078259,0.004678413663211867,0.019588930785433112,-0.0072725545678656855,-0.00029475024066505373,0.011764557897843142,-0.001108630474402017,0.0,-0.004238784388363781,-0.011716426186136886,-0.002933462227617034,-0.004991924436606454,0.005446151411483413,-0.005839731338386112,-0.0015973044864541208,-0.016994228156896996,-0.01658438028449649,0.009070440361548693,-0.0005069854232768733,0.0002022033002084811,0.006341675068423758,-0.009094838170064845,-0.004909431491257332,0.016296092410548413,0.0012265376539644102
2006-04-26,0.010218934965519955,0.0,0.030379906910279697,0.030520607622990026,0.005098429433861185,0.036458315828094445,0.006300781843512349,0.006460559668987509,0.008614581615982386,0.017453594002484918,-0.012527603925017061,-0.0005900014304304202,-0.011627762413704668,0.0250201480542811,0.0,0.02128414082567076,0.020154266745999072,-0.007220764654191192,-0.006688670076392511,0.008667968589476382,0.02610967349737714,0.01471989867263468,0.016554968053408503,0.01325860301113213,0.00786540710347361,0.015476175268698489,-0.019635621615158527,0.0056891032120036655,0.010544835633026883,0.02220349045486225,-0.006167128811109701,0.0
2006-04-27,-0.01734128697419257,0.0,-0.0024569127460767337,-0.024390274331692163,-0.022463718126125243,-0.006700261360493842,-0.00130455903779636,-0.027351434522211004,0.0004619262756035969,-0.01848391695607432,-0.005861137053312815,0.024209494777974516,0.005882233041318186,-0.007283384794552594,0.0,0.009030820927604433,-0.016850818783188615,-0.018049509888934945,0.01178446121507326,0.00322259846307249,-0.011451381647592629,0.07537035133401981,-0.00979172494141023,-0.008953297086718437,-0.018729136640609267,-0.01967388340343279,-0.03293422940042401,-0.003307060188357136,-0.02473420746023125,0.005229485653045707,-0.019547166277521177,0.0
2006-04-28,0.00367642909820165,0.0,-0.009852240612900465,0.06928578784297046,0.004447735988695856,0.022765492641546592,-0.005043682362956714,-0.00659999851518589,0.008075566662848921,0.013412617107938063,-0.007462676637083443,-0.0025940194213481815,-0.005847834714738931,0.01635923708205711,0.0,-0.005163306925344835,0.022458352222315403,0.06364892141670797,-0.014974885885270517,0.02141356960395191,0.02316619814109755,-0.024046780955353952,0.028728904694508284,0.0295347152907095,-0.00022778577623838725,0.025100636071940574,0.057435407211703815,0.015106665748388037,0.020804304822241493,-0.019608203097842836,-0.0015820538445806553,0.0
2006-05-01,0.0036633397901788545,0.0,0.0,0.0,0.012915065875370058,0.0,-0.009194019232464323,0.0,0.004119886483624935,0.0,0.0,-0.006358522454816606,0.0,0.0,0.0,0.0,0.027167486660501172,0.0,0.0,0.0,0.006918507825033338,0.02764419289729414,0.0102193988221706,0.008774786684017988,0.0,0.0,0.009591419251067101,-0.0018925948775440071,0.027368184774388515,-0.003673338255044234,0.0,0.0
2006-05-02,0.020681025741583925,0.0,0.03482545104733559,-0.009686106743236111,0.008743092340730119,-0.014014750689153588,0.022800585616186364,0.009532483278447579,-0.02666967539577436,0.026203357421525242,0.009774741387212682,-0.013670812926061537,-0.01770619537798579,0.03482592404618168,0.0,0.04083039491639617,0.018570905801051918,0.0007738824161873659,-0.005067814378613922,0.03459081059589897,0.04470698621595148,0.054971020231890266,0.02333775725583398,0.01996192646858086,-0.004318066400911702,0.024485554856836123,-0.014200218148769816,-0.008015268776682016,0.025694273153130442,-0.002458210978924291,0.026307109979420318,0.0
2006-05-03,-0.006912618578590601,0.0,0.021634883461581378,-0.04215856992675182,-0.02058516161596735,-0.005016548542026045,0.0,-0.004864257822204232,0.002576410434310672,-0.004429478117173313,0.008934972636967853,-0.05514561519661931,0.0180253558504313,-0.013103211767783618,0.0,0.01030573972731652,-0.04640844501948549,-0.02422710809872497,0.0016978211007758759,0.017223377233931858,0.0008965782655938614,0.01594922329502113,-0.005873153322233149,-0.010386753610002408,0.015521427269241217,-0.013349551035673368,-0.0316490426916356,-0.008166679698280999,-0.009946396841056027,0.0012321343356134218,0.0033972618126341114,0.0
